,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
4645,Marina Sokolov,60,Married,100000,Government employee,A,175.57184876865662,204.2055604884379,2004-09-25 23:24:00.000000
4646,Dmitri Bogdanov,60,Divorced,100000,Government teacher,B,178.92762934311128,17.39871377317913,2004-09-26 02:24:00.000000
4647,Ekaterina Romanov,60,Widowed,100000,Government history writer,B,172.57012898480053,6.230238314047115,2004-09-26 21:24:00.000000
4648,Mikhail Antonov,60,Single,100000,Government surveillance assistance,O,158.64362901267293,18.66535073893311,2004-09-27 02:24:00.000000
4649,Nina Timofeev,60,Married,100000,Government surveillance assistance,AB,162.4023194716886,19.075087984678337,2004-09-27 04:24:00.000000
4650,Mikhail Mikhailov,60,Single,100000,Government surveillance assistance,O,168.20445019440982,13.067546012560241,2004-09-27 09:24:00.000000
4651,Konstantin Karpov,60,Married,100000,Government surveillance assistance,AB,167.08365528355804,369.28698335655747,2004-09-27 18:24:00.000000
4652,Polina Sorokin,60,Widowed,100000,Government doctor,AB,166.09567905440747,18.431089097773977,2004-09-27 23:24:00.000000
4653,Yuri Morozov,18,Married,100000,Government surveillance assistance,A,157.5986749582067,10.981670534476004,2004-09-28 12:24:00.000000
4654,Dmitry Stepanov,60,Married,100000,Government doctor,O,177.17206970998225,27.89050685283098,2004-09-29 13:24:00.000000
4655,Ivan Petrov,60,Married,100000,Government social researcher,O,169.16827498917922,136.0390984382115,2004-09-30 14:24:00.000000
4656,Artem Popov,60,Married,100000,Government cook,A,185.8911872373109,40.53890232524385,2004-09-30 20:24:00.000000
4657,Maxim Zakharov,60,Divorced,100000,Government social researcher,B,155.83992879361762,39.8229301628649,2004-10-01 01:24:00.000000
4658,Tatiana Pavlov,60,Widowed,100000,Government teacher,AB,172.51829258434242,13.005685528903085,2004-10-01 05:24:00.000000
4659,Alexei Novikov,60,Married,100000,Government employee,B,182.15266819009904,39.03075005829025,2004-10-02 07:24:00.000000
4660,Dmitry Smirnov,60,Divorced,100000,Government doctor,B,161.88167733436276,6.048036731461056,2004-10-03 04:24:00.000000
4661,Anastasia Petrov,54,Widowed,100000,Government history writer,B,168.1471800386254,19.232614261706452,2004-10-03 10:24:00.000000
4662,Nikolai Antonov,60,Married,100000,Government cook,O,164.33009014404564,29.209120548673646,2004-10-03 14:24:00.000000
4663,Nikolai Petrov,60,Married,100000,Government surveillance assistance,B,173.26524415700936,19.347861127760098,2004-10-03 15:24:00.000000
4664,Ekaterina Zakharov,60,Divorced,100000,Government surveillance assistance,AB,164.67490148854475,8.401994334817335,2004-10-03 18:24:00.000000
4665,Anastasia Morozov,60,Single,100000,Government cook,B,153.21292471166376,28.49505887133374,2004-10-05 07:24:00.000000
4666,Dmitri Orlov,60,Married,100000,Government surveillance assistance,A,189.36422129223257,20.27592278507891,2004-10-05 09:24:00.000000
4667,Alexei Gusev,36,Widowed,100000,Government doctor,O,162.92049730099822,18.721494984340495,2004-10-05 13:24:00.000000
4668,Ekaterina Timofeev,60,Single,100000,Government surveillance assistance,AB,155.16327316872247,44.988510642177204,2004-10-05 19:24:00.000000
4669,Ksenia Orlov,60,Divorced,100000,Government surveillance assistance,O,161.6634561244085,134.69833606036974,2004-10-06 03:24:00.000000
4670,Olga Vasiliev,48,Widowed,100000,Government teacher,A,182.22870039154557,3.1629375794505057,2004-10-07 08:24:00.000000
4671,Yuri Ilyin,60,Single,100000,Government social researcher,B,164.12296325232455,31.733740549917233,2004-10-07 11:24:00.000000
4672,Marina Pavlov,60,Single,100000,Government surveillance assistance,A,185.92160054801025,14.496025816085616,2004-10-08 20:24:00.000000
4673,Maria Mikhailov,60,Widowed,100000,Government surveillance assistance,A,183.0599208245799,5.219471005343416,2004-10-09 07:24:00.000000
4674,Natalia Novikov,60,Single,100000,Government social researcher,A,173.7814627030949,2.6962498354084725,2004-10-10 13:24:00.000000
4675,Andrei Romanov,60,Single,100000,Government history writer,O,177.59244808552128,32.054112146508594,2004-10-10 16:24:00.000000
4676,Dmitry Ilyin,60,Married,100000,Government surveillance assistance,B,170.51410080018456,44.236665171051264,2004-10-10 22:24:00.000000
4677,Maria Stepanov,60,Widowed,100000,Government social researcher,B,170.86426739096228,4.236719992726462,2004-10-11 07:24:00.000000
4678,Igor Smirnov,60,Divorced,100000,Government surveillance assistance,B,181.7654512286023,19.8386850463703,2004-10-11 15:24:00.000000
4679,Ekaterina Fedorov,60,Single,100000,Government surveillance assistance,AB,169.79891300035584,33.117987066057395,2004-10-12 13:24:00.000000
4680,Konstantin Karpov,60,Married,100000,Government social researcher,AB,155.07232608766395,29.40688907343358,2004-10-13 16:24:00.000000
4681,Vladimir Vorobiev,60,Widowed,100000,Government doctor,B,158.1592222772623,40.03938907289011,2004-10-14 15:24:00.000000
4682,Ekaterina Romanov,36,Single,100000,Government surveillance assistance,O,180.0577939368568,6.108957352179916,2004-10-14 16:24:00.000000
4683,Maxim Egorov,60,Single,100000,Government surveillance assistance,AB,166.11942654722034,59.041422810848935,2004-10-14 20:24:00.000000
4684,Konstantin Stepanov,60,Single,100000,Government social researcher,B,151.43209672781555,20.107723380888064,2004-10-16 02:24:00.000000
4685,Anastasia Gusev,60,Single,100000,Government surveillance assistance,B,151.5182990667061,12.088004585144771,2004-10-16 03:24:00.000000
4686,Olga Bogdanov,60,Married,100000,Government doctor,A,167.7197143101589,1.414578777724983,2004-10-16 17:24:00.000000
4687,Ekaterina Ilyin,60,Widowed,100000,Government surveillance assistance,AB,188.69700694481645,9.44711236336897,2004-10-16 21:24:00.000000
4688,Sergei Novikov,60,Married,100000,Government social researcher,AB,163.16964072728038,311.38207875340623,2004-10-18 12:24:00.000000
4689,Polina Ivanov,48,Married,100000,Government social researcher,AB,183.36924630179976,195.15545235397582,2004-10-19 11:24:00.000000
4690,Mikhail Egorov,60,Single,100000,Government teacher,A,174.35897975398711,210.76245451699438,2004-10-19 15:24:00.000000
4691,Sergei Popov,60,Divorced,100000,Government social researcher,O,158.50211926310567,27.65320105290578,2004-10-20 13:24:00.000000
4692,Polina Antonov,60,Married,100000,Government social researcher,AB,151.98138308951744,1.2814189112317815,2004-10-20 17:24:00.000000
4693,Mikhail Pavlov,42,Divorced,57541,Government social researcher,O,161.9011421190774,29.7354302350298,2004-10-21 08:24:00.000000
4694,Pavel Morozov,60,Single,100000,Government surveillance assistance,A,179.708951856625,37.64394068298697,2004-10-21 11:24:00.000000
4695,Anna Morozov,60,Widowed,100000,Government surveillance assistance,AB,166.1921432310619,13.027717703496561,2004-10-22 00:24:00.000000
4696,Ekaterina Pavlov,42,Married,100000,Government social researcher,A,158.03163672815052,8.166531237320768,2004-10-22 07:24:00.000000
4697,Yuri Kuznetsov,60,Married,100000,Government IT technician,O,176.58752895268978,41.63504319783321,2004-10-23 07:24:00.000000
4698,Andrei Mikhailov,60,Divorced,100000,Government teacher,O,151.00790890937742,25.515279090978805,2004-10-23 12:24:00.000000
4699,Natalia Kuznetsov,60,Single,100000,Government doctor,AB,189.88646385732673,250.27785994518564,2004-10-24 21:24:00.000000
4700,Dmitri Zakharov,60,Married,100000,Government employee,B,155.1371316758563,12.251264934834326,2004-10-25 02:24:00.000000
4701,Natalia Romanov,60,Single,100000,Government surveillance assistance,B,174.11218181247852,31.170127062350225,2004-10-25 03:24:00.000000
4702,Maxim Gusev,24,Widowed,100000,Government surveillance assistance,AB,177.91529641542468,57.72750908881672,2004-10-25 08:24:00.000000
4703,Dmitry Antonov,60,Divorced,100000,Government social researcher,O,174.0236161713157,6.405028055004214,2004-10-25 12:24:00.000000
4704,Natalia Zaitsev,60,Widowed,100000,Government surveillance assistance,B,186.75917175776834,24.806721242937957,2004-10-25 21:24:00.000000
4705,Artem Fedorov,60,Single,100000,Government history writer,AB,176.9362675921575,30.596221845215776,2004-10-26 15:24:00.000000
4706,Maria Antonov,60,Widowed,100000,Government surveillance assistance,B,159.18312941052613,35.77942242803792,2004-10-26 15:24:00.000000
4707,Ekaterina Bogdanov,60,Single,100000,Government history writer,A,167.40476042380527,29.83582235031694,2004-10-28 15:24:00.000000
4708,Konstantin Bogdanov,60,Married,100000,Government surveillance assistance,A,172.13389159140928,23.215824677047543,2004-10-28 19:24:00.000000
4709,Ekaterina Morozov,24,Widowed,100000,Government teacher,A,151.1260839704677,489.5336951726849,2004-10-28 20:24:00.000000
4710,Ivan Gusev,60,Divorced,100000,Government IT technician,O,187.7663122982724,46.275616769895535,2004-10-29 07:24:00.000000
4711,Yuri Petrov,60,Married,100000,Government doctor,AB,163.93123878010624,20.97797400196183,2004-10-29 14:24:00.000000
4712,Olga Romanov,60,Widowed,100000,Government surveillance assistance,AB,164.9077811894016,59.47529489895862,2004-10-29 23:24:00.000000
4713,Natalia Vasiliev,60,Married,100000,Government surveillance assistance,O,183.40528350772252,247.32258328472332,2004-10-30 04:24:00.000000
4714,Svetlana Ilyin,36,Divorced,100000,Government employee,O,159.55085622337145,3.661636581559449,2004-10-31 00:24:00.000000
4715,Andrei Antonov,60,Married,41111,Government teacher,AB,181.88133035996796,1.047889615424696,2004-10-31 15:24:00.000000
4716,Nina Vasiliev,48,Single,100000,Government doctor,B,155.52702560394678,14.810974768960037,2004-10-31 20:24:00.000000
4717,Pavel Ilyin,60,Single,100000,Government surveillance assistance,AB,186.81924341369754,12.807688573672543,2004-11-01 13:24:00.000000
4718,Ekaterina Egorov,60,Married,100000,Government surveillance assistance,O,157.29940024160751,263.550326545222,2004-11-01 14:24:00.000000
4719,Artem Gusev,60,Married,100000,Government teacher,B,184.58941427533347,23.637939880522815,2004-11-02 20:24:00.000000
4720,Andrei Kozlov,42,Single,100000,Government teacher,AB,187.60458997506802,10.764069130462163,2004-11-03 05:24:00.000000
4721,Dmitry Antonov,36,Married,100000,Government teacher,O,184.19246132465565,248.0825307549222,2004-11-04 02:24:00.000000
4722,Mikhail Orlov,60,Single,100000,Government surveillance assistance,O,184.83305662328263,11.033334024427468,2004-11-04 16:24:00.000000
4723,Artem Vorobiev,60,Divorced,100000,Government social researcher,B,176.05955669586302,16.518401207351864,2004-11-04 17:24:00.000000
4724,Mikhail Petrov,60,Divorced,100000,Government doctor,B,168.44704812022405,444.1701318105737,2004-11-05 04:24:00.000000
4725,Yulia Petrov,60,Divorced,100000,Government surveillance assistance,AB,176.51637082706858,351.45154488598905,2004-11-05 13:24:00.000000
4726,Dmitri Stepanov,60,Widowed,100000,Government social researcher,O,185.48956214813697,17.805374939391264,2004-11-05 19:24:00.000000
4727,Nikolai Lebedev,60,Single,100000,Government cook,O,160.26294053432588,39.18578385216655,2004-11-05 20:24:00.000000
4728,Konstantin Sokolov,60,Divorced,100000,Government history writer,B,170.93135207472056,31.874591709552377,2004-11-07 13:24:00.000000
4729,Yuri Popov,60,Divorced,100000,Government surveillance assistance,A,160.15743032420295,39.57092964302966,2004-11-07 16:24:00.000000
4730,Svetlana Popov,60,Widowed,100000,Government history writer,B,174.8192768013786,34.5018550837835,2004-11-07 22:24:00.000000
4731,Anastasia Antonov,60,Married,100000,Government social researcher,A,189.12537731824324,54.48561721642055,2004-11-08 09:24:00.000000
4732,Maxim Pavlov,60,Single,100000,Government teacher,B,150.78290129039365,37.737035040460796,2004-11-09 16:24:00.000000
4733,Alexei Kozlov,60,Married,100000,Government surveillance assistance,O,164.94857376078167,25.187808240923218,2004-11-10 05:24:00.000000
4734,Ekaterina Volkov,60,Single,100000,Government surveillance assistance,AB,154.0135324449443,27.1329961865258,2004-11-10 12:24:00.000000
4735,Pavel Timofeev,48,Divorced,100000,Government surveillance assistance,O,161.2353521348651,23.823862617242085,2004-11-11 00:24:00.000000
4736,Konstantin Egorov,60,Widowed,100000,Government cook,O,162.4168592381952,382.1415177685537,2004-11-12 08:24:00.000000
4737,Ivan Morozov,60,Divorced,100000,Government social researcher,B,170.51704371808222,17.680250033126764,2004-11-12 11:24:00.000000
4738,Elena Novikov,60,Divorced,100000,Government history writer,B,178.48742847473747,42.10119604719562,2004-11-13 23:24:00.000000
4739,Vladimir Karpov,60,Divorced,100000,Government employee,B,166.54044661205302,20.560124590727433,2004-11-14 05:24:00.000000
4740,Anastasia Kuznetsov,60,Divorced,100000,Government surveillance assistance,AB,178.24114664692198,41.8817534806767,2004-11-14 15:24:00.000000
4741,Anna Smirnov,60,Single,100000,Government social researcher,AB,166.0423511508302,1.1730595901630867,2004-11-15 00:24:00.000000
4742,Konstantin Fedorov,60,Widowed,100000,Government surveillance assistance,AB,155.79019077431363,11.538682810368151,2004-11-15 00:24:00.000000
4743,Dmitri Ivanov,60,Divorced,100000,Government surveillance assistance,O,150.09033840240045,18.856121571600575,2004-11-15 14:24:00.000000
4744,Svetlana Vorobiev,60,Single,29362,Government social researcher,AB,172.60671731321958,17.80087715294384,2004-11-15 18:24:00.000000
4745,Tatiana Timofeev,60,Divorced,100000,Government surveillance assistance,B,157.06450825412253,8.999631349779634,2004-11-15 21:24:00.000000
4746,Yuri Vorobiev,60,Married,100000,Government surveillance assistance,A,155.76073246459882,50.01556963167441,2004-11-17 00:24:00.000000
4747,Artem Smirnov,60,Single,100000,Government cook,B,150.7190580157184,20.456082866888398,2004-11-17 03:24:00.000000
4748,Anastasia Ilyin,60,Married,100000,Government social researcher,AB,174.77601283484307,4.832741271242869,2004-11-17 23:24:00.000000
4749,Maxim Antonov,60,Married,100000,Government teacher,A,166.39729290927764,52.99367741937752,2004-11-18 21:24:00.000000
4750,Tatiana Vorobiev,60,Married,100000,Government social researcher,O,156.25830295320506,459.0967585070263,2004-11-19 15:24:00.000000
4751,Olga Fedorov,60,Widowed,100000,Government social researcher,B,155.72636830311322,3.117367759393045,2004-11-20 03:24:00.000000
4752,Nina Timofeev,60,Single,100000,Government doctor,A,162.50124463031395,33.71081615604345,2004-11-20 19:24:00.000000
4753,Polina Volkov,60,Married,100000,Government IT technician,O,150.36833327176552,23.971351543460266,2004-11-20 22:24:00.000000
4754,Alexei Sokolov,60,Widowed,100000,Government surveillance assistance,O,171.88572258315946,3.8368800538392827,2004-11-21 02:24:00.000000
4755,Mikhail Zaitsev,48,Widowed,100000,Government social researcher,A,154.4851881788687,45.412532587943204,2004-11-22 12:24:00.000000
4756,Dmitry Novikov,60,Widowed,100000,Government cook,O,152.34200838892988,58.89633132646273,2004-11-22 19:24:00.000000
4757,Andrei Egorov,60,Single,100000,Government surveillance assistance,A,173.59852623569304,59.093191254945,2004-11-23 05:24:00.000000
4758,Elena Novikov,60,Divorced,100000,Government IT technician,O,164.62970993008372,51.315979218574725,2004-11-23 13:24:00.000000
4759,Natalia Kuznetsov,60,Married,100000,Government IT technician,O,156.6121436520025,33.068740427271266,2004-11-24 09:24:00.000000
4760,Dmitry Zaitsev,60,Divorced,100000,Government surveillance assistance,O,184.6840430343416,8.305842788786535,2004-11-24 18:24:00.000000
4761,Ivan Morozov,60,Single,100000,Government teacher,A,161.25826394380786,269.9936407693475,2004-11-25 16:24:00.000000
4762,Artem Vasiliev,60,Single,100000,Government social researcher,O,150.1770430953974,29.918908065191605,2004-11-26 01:24:00.000000
4763,Konstantin Sokolov,60,Divorced,100000,Government doctor,AB,174.08869782564494,11.406262635690574,2004-11-27 21:24:00.000000
4764,Andrei Smirnov,60,Single,100000,Government history writer,A,188.14884547520487,9.295866107724926,2004-11-29 00:24:00.000000
4765,Maxim Pavlov,30,Single,100000,Government teacher,B,186.80026237619302,302.31686920135155,2004-11-29 21:24:00.000000
4766,Nikolai Petrov,60,Divorced,100000,Government teacher,B,170.2922711826803,5.395196136001594,2004-12-02 07:24:00.000000
4767,Maxim Bogdanov,60,Single,100000,Government doctor,A,158.34012927302066,39.16202173633944,2004-12-03 04:24:00.000000
4768,Dmitry Orlov,60,Single,100000,Government social researcher,O,181.86960688074737,12.45052116126088,2004-12-03 08:24:00.000000
